mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_jobs,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.9371140003204346,0.039464473724365234,0.532547116279602,0.004291415214538574,27,-1,54,2,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 54, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6422221008158507,0.6158311631944444,0.6290266320051476,0.01319546881070316,2930
3.101313829421997,0.014235496520996094,0.9889518022537231,0.005529046058654785,27,-1,351,5,4,auto,70,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 351, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6230805652680652,0.627224392361111,0.6251524788145881,0.002071913546522919,3643
2.0995627641677856,0.057032227516174316,0.7499977350234985,0.11721217632293701,27,-1,222,10,1,auto,110,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 222, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 110, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6334371357808859,0.6393771701388888,0.6364071529598874,0.0029700171790014718,709
3.6353087425231934,0.0742037296295166,0.8535869121551514,0.06258201599121094,27,-1,321,5,1,sqrt,110,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 321, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.636813446969697,0.6214735243055556,0.6291434856376263,0.007669961332070707,2892
1.0149571895599365,0.07139945030212402,0.5810003280639648,0.010065317153930664,27,-1,94,5,4,sqrt,20,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 94, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.63125,0.6268446180555556,0.6290473090277777,0.002202690972222199,2923
3.0704928636550903,0.03888905048370361,0.7693459987640381,0.0603487491607666,27,-1,272,2,4,sqrt,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 272, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6418414918414919,0.6270073784722222,0.6344244351568571,0.007417056684634826,1260
3.0112454891204834,0.002286672592163086,0.9873034954071045,0.02046966552734375,27,-1,321,10,4,auto,90,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 321, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6321915064102566,0.6222873263888891,0.6272394163995728,0.004952090010683752,3262
1.407281517982483,0.03165614604949951,0.6733125448226929,0.02587258815765381,27,-1,113,5,1,sqrt,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 113, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6358573717948718,0.6253797743055555,0.6306185730502136,0.005238798744658157,2380
3.500290870666504,0.06370353698730469,0.8520394563674927,0.01680457592010498,27,-1,376,5,4,sqrt,50,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 376, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6257266171328671,0.626519097222222,0.6261228571775446,0.0003962400446774206,3481
4.403907060623169,0.08756256103515625,1.0248448848724365,0.007254838943481445,27,-1,425,10,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 425, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6380044434731935,0.6321614583333334,0.6350829509032634,0.002921492569930073,1022
2.810320734977722,0.02673780918121338,0.8800026178359985,0.022086501121520996,27,-1,277,10,4,sqrt,60,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 277, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6321915064102563,0.6217447916666666,0.6269681490384615,0.005223357371794857,3295
5.213271379470825,0.006110668182373047,1.118892788887024,0.016477227210998535,27,-1,490,5,2,sqrt,30,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 490, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6372486888111888,0.6349283854166666,0.6360885371139278,0.0011601516972610804,746
4.5286678075790405,0.05679023265838623,1.0644688606262207,0.03951406478881836,27,-1,430,2,4,sqrt,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 430, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6388457896270396,0.6301540798611112,0.6344999347440754,0.00434585488296424,1234
3.8440455198287964,0.0002843141555786133,0.9713383913040161,0.0014351606369018555,27,-1,430,10,1,sqrt,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 430, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6340836247086247,0.6313476562499999,0.6327156404793123,0.0013679842293123912,1753
2.9603090286254883,0.000743865966796875,0.8652899265289307,0.06240558624267578,27,-1,262,5,1,auto,90,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 262, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6363326777389278,0.6315104166666667,0.6339215472027973,0.0024111305361305124,1418
2.554563045501709,0.008486270904541016,0.6974821090698242,0.008038043975830078,27,-1,277,10,4,auto,,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 277, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6321915064102563,0.6217447916666666,0.6269681490384615,0.005223357371794857,3295
1.6182596683502197,0.045137882232666016,0.6086939573287964,0.10332071781158447,27,-1,143,5,1,auto,,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 143, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6058029210372959,0.6142035590277778,0.6100032400325368,0.004200318995240926,4792
1.5149493217468262,0.07080554962158203,0.5558897256851196,0.03706800937652588,27,-1,143,10,1,auto,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 143, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6297840180652681,0.6302625868055555,0.6300233024354118,0.00023928437014369974,2567
